,symbol
ENSG00000140285,FGF7
ENSG00000140519,RHCG
ENSG00000287527,ENSG00000287527
ENSG00000116039,ATP6V1B1
ENSG00000099399,MAGEB2
ENSG00000166862,CACNG2
ENSG00000253404,CTNNA1-AS1
ENSG00000270369,ENSG00000270369
ENSG00000279352,ENSG00000279352
ENSG00000200976,Y_RNA
ENSG00000285768,LINC02849
ENSG00000227300,KRT16P2
ENSG00000256963,PPDPFP2
ENSG00000287143,ENSG00000287143
ENSG00000254451,CAPS2-AS1
ENSG00000185737,NRG3
ENSG00000208032,MIR548A3
ENSG00000265943,ENSG00000265943
ENSG00000235817,ENSG00000235817
ENSG00000231546,RPL3P5
ENSG00000290759,ENSG00000290759
ENSG00000230548,MTND4P27
ENSG00000113492,AGXT2
ENSG00000287984,ENSG00000287984
ENSG00000274670,ENSG00000274670
ENSG00000267129,OR1AC1P
ENSG00000232199,RPL3P8
ENSG00000289487,ENSG00000289487
ENSG00000184698,OR51M1
ENSG00000270666,ENSG00000270666
ENSG00000218313,ENSG00000218313
ENSG00000178172,SPINK6
ENSG00000213291,RPL31P39
ENSG00000176320,ENSG00000176320
ENSG00000215016,RPL24P7
ENSG00000231625,SLC47A1P2
ENSG00000250475,RPL6P11
ENSG00000258012,ENSG00000258012
ENSG00000258619,ENSG00000258619
ENSG00000289556,ENSG00000289556
ENSG00000199059,MIR135B
ENSG00000229072,HMGN2P24
ENSG00000229009,TMPRSS11GP
ENSG00000265639,ENSG00000265639
ENSG00000207172,RNU6-1162P
ENSG00000219797,PPIAP9
ENSG00000235026,DPP10-AS1
ENSG00000271679,LSM1P2
ENSG00000141052,MYOCD
ENSG00000199473,SNORA63
ENSG00000253808,IGHVII-46-1
ENSG00000276727,ENSG00000276727
ENSG00000231301,RPL13AP
ENSG00000185038,MROH2A
ENSG00000225711,ENSG00000225711
ENSG00000267614,ENSG00000267614
ENSG00000257962,ENSG00000257962
ENSG00000253140,LINC02947
ENSG00000270839,ENSG00000270839
ENSG00000227959,EPHA2-AS1
ENSG00000251419,ENSG00000251419
ENSG00000238267,CENPPP1
ENSG00000184560,SPEM2
ENSG00000283239,KBTBD11-OT1
ENSG00000170948,MBD3L1
ENSG00000260934,ENSG00000260934
ENSG00000225722,RPL24P9
ENSG00000200295,RNU6-527P
ENSG00000268621,IGFL2-AS1
ENSG00000229876,CASC20
ENSG00000105392,CRX
ENSG00000207293,Y_RNA
ENSG00000230757,NFU1P1
ENSG00000207269,RN7SKP62
ENSG00000181997,AQP7P2
ENSG00000232131,NCOA7-AS1
ENSG00000286718,ENSG00000286718
ENSG00000285304,ENSG00000285304
ENSG00000213179,RPL17P41
ENSG00000198022,SAGE2P
ENSG00000202264,RNA5SP77
ENSG00000241669,LINC01327
ENSG00000030304,MUSK
ENSG00000231583,ENSG00000231583
ENSG00000214360,EFCAB9
ENSG00000235010,JAKMIP3-AS1
ENSG00000285919,ENSG00000285919
ENSG00000132854,KANK4
ENSG00000255308,CSRP3-AS1
ENSG00000262943,ALOX12P2
ENSG00000241008,RPL7AP55
ENSG00000226519,LINC00390
ENSG00000237032,RPSAP7
ENSG00000232034,ENSG00000232034
ENSG00000215097,ENSG00000215097
ENSG00000280208,GGT4P
ENSG00000201376,SNORA70
ENSG00000266640,MIR4754
ENSG00000287516,ENSG00000287516
ENSG00000230815,ENSG00000230815
ENSG00000234355,FTH1P27
ENSG00000236736,UQCRC2P1
ENSG00000257657,ENSG00000257657
ENSG00000274685,ENSG00000274685
ENSG00000275965,ENSG00000275965
ENSG00000275803,RN7SL736P
ENSG00000258798,CCDC88C-DT
ENSG00000272788,ENSG00000272788
ENSG00000283509,U6
ENSG00000200522,RNU6-957P
ENSG00000262313,ENSG00000262313
ENSG00000229109,FRMD3-AS1
ENSG00000239227,ENSG00000239227
ENSG00000217514,ENSG00000217514
ENSG00000293037,ENSG00000293037
ENSG00000259505,ENSG00000259505
ENSG00000100121,GGTLC2
ENSG00000261199,UBE2FP2
ENSG00000223702,ZDHHC20P2
ENSG00000220069,RPL7P27
ENSG00000213735,ANAPC10P1
ENSG00000223813,PRR15-DT
ENSG00000133937,GSC
ENSG00000284656,ENSG00000284656
ENSG00000230247,HNRNPH3P1
ENSG00000248106,ENSG00000248106
ENSG00000228620,ENSG00000228620
ENSG00000243187,CCDC39-AS1
ENSG00000289501,ENSG00000289501
ENSG00000236243,RPL6P29
ENSG00000223570,ENSG00000223570
ENSG00000235040,MTCO3P1
ENSG00000285051,SLC7A14-AS1
ENSG00000124610,H1-1
ENSG00000253550,ENSG00000253550
ENSG00000233473,RAD1P2
ENSG00000150628,SPATA4
ENSG00000261289,ENSG00000261289
ENSG00000275024,ENSG00000275024
ENSG00000241469,LINC00635
ENSG00000196634,LUADT1
ENSG00000244144,INAVAP1
ENSG00000258588,TRIM6-TRIM34
ENSG00000293274,ENSG00000293274
ENSG00000289301,ENSG00000289301
ENSG00000162992,NEUROD1
ENSG00000197826,CFAP299
ENSG00000188643,S100A16
ENSG00000258888,ENSG00000258888
ENSG00000237136,C4orf51
ENSG00000264589,MAPT-AS1
ENSG00000267709,ENSG00000267709
ENSG00000174572,RPL10P2
ENSG00000260033,ENSG00000260033
ENSG00000271569,IGKV1OR2-6
ENSG00000287522,ENSG00000287522
ENSG00000285930,ENSG00000285930
ENSG00000225746,MEG8
ENSG00000138135,CH25H
ENSG00000120322,PCDHB8
ENSG00000253416,ENSG00000253416
ENSG00000253153,ENSG00000253153
ENSG00000213421,RPL7AP17
ENSG00000277382,ENSG00000277382
ENSG00000134588,USP26
ENSG00000265465,MIR4768
ENSG00000154545,MAGED4
ENSG00000219329,ENSG00000219329
ENSG00000234826,ENSG00000234826
ENSG00000252783,RNU6-835P
ENSG00000234238,ENSG00000234238
ENSG00000202239,RNU6-396P
ENSG00000099715,PCDH11Y
ENSG00000233534,LINC02524
ENSG00000261630,ENSG00000261630
ENSG00000225056,ENSG00000225056
ENSG00000213307,RPL18P11
ENSG00000177679,SRRM3
ENSG00000230090,ENSG00000230090
ENSG00000165449,SLC16A9
ENSG00000286234,ENSG00000286234
ENSG00000284717,ENSG00000284717
ENSG00000226622,ENSG00000226622
ENSG00000232145,ENSG00000232145
ENSG00000260364,ENSG00000260364
ENSG00000164318,EGFLAM
ENSG00000253763,IGHV3-6
ENSG00000112246,SIM1
ENSG00000249713,ENSG00000249713
ENSG00000065325,GLP2R
ENSG00000252747,RNA5SP364
ENSG00000289893,ENSG00000289893
ENSG00000214281,HMGN2P39
ENSG00000287889,FAM242B
ENSG00000256504,ENSG00000256504
ENSG00000218069,RSL24D1P1
ENSG00000164761,TNFRSF11B
ENSG00000260025,CRIM1-DT
ENSG00000214814,FER1L6
ENSG00000253931,LINC02990
ENSG00000221410,MIR1238
ENSG00000290598,ENSG00000290598
ENSG00000269502,DMRTC1
ENSG00000293397,TMBIM7P
ENSG00000289322,ENSG00000289322
ENSG00000201564,RN7SKP50
ENSG00000206187,LINC02346
ENSG00000237939,IDI1P1
ENSG00000257137,LINC02874
ENSG00000289945,ENSG00000289945
ENSG00000280118,ENSG00000280118
ENSG00000287609,ENSG00000287609
ENSG00000214727,RPL5P35
ENSG00000237064,EIF3IP1
ENSG00000234361,ENSG00000234361
ENSG00000165556,CDX2
ENSG00000233593,LINC02609
ENSG00000293506,ENSG00000293506
ENSG00000290940,ENSG00000290940
ENSG00000293496,TMED11P
ENSG00000170044,ZPLD1
ENSG00000262521,ENSG00000262521
ENSG00000277182,ENSG00000277182
ENSG00000290764,CHIAP2
ENSG00000286518,ENSG00000286518
ENSG00000125878,TCF15
ENSG00000225988,LAMP5-AS1
ENSG00000255853,ENSG00000255853
ENSG00000274723,ENSG00000274723
ENSG00000249619,HMGN1P13
ENSG00000293429,ENSG00000293429
ENSG00000287108,ENSG00000287108
ENSG00000274551,ENSG00000274551
ENSG00000240074,RPL9P30
ENSG00000287162,ENSG00000287162
ENSG00000227717,GOLGA6L25
ENSG00000260438,MTCH2P3
ENSG00000275741,ENSG00000275741
ENSG00000287050,ENSG00000287050
ENSG00000106278,PTPRZ1
ENSG00000284791,SMIM41
ENSG00000280139,ENSG00000280139
ENSG00000256221,ENSG00000256221
ENSG00000231029,ENSG00000231029
ENSG00000065609,SNAP91
ENSG00000271278,ELOCP33
ENSG00000252578,RNU6-135P
ENSG00000200455,RNU6-1112P
ENSG00000271072,PHB1P20
ENSG00000256310,NDUFA5P6
ENSG00000239873,GAPDHP27
ENSG00000214961,NT5DC1P2
ENSG00000238171,ENSG00000238171
ENSG00000228485,GRK5-IT1
ENSG00000253545,IGHV3-52
ENSG00000261668,ENSG00000261668
ENSG00000131668,BARX1
ENSG00000178645,C10orf53
ENSG00000261520,DLGAP1-AS5
ENSG00000237370,ENSG00000237370
ENSG00000253543,ENSG00000253543
ENSG00000259130,ENSG00000259130
ENSG00000242173,ARHGDIG
ENSG00000287395,ENSG00000287395
ENSG00000153060,TEKT5
ENSG00000257807,STBD1P1
ENSG00000253999,IGKV3D-31
ENSG00000222224,Y_RNA
ENSG00000224709,OR11M1P
ENSG00000141255,SPATA22
ENSG00000286919,ENSG00000286919
ENSG00000164128,NPY1R
ENSG00000263432,RN7SL689P
ENSG00000205424,PCBP3-AS1
ENSG00000201114,Y_RNA
ENSG00000225084,ENSG00000225084
ENSG00000239930,RSPH1-DT
ENSG00000200448,Y_RNA
ENSG00000287708,ENSG00000287708
ENSG00000231559,ENSG00000231559
ENSG00000218180,SLC25A5P7
ENSG00000263708,ENSG00000263708
ENSG00000244528,SEPTIN14P2
ENSG00000171570,RAB4B-EGLN2
ENSG00000277138,MIR6509
ENSG00000251543,LINC02230
ENSG00000228523,DNAJB6P4
ENSG00000289330,ENSG00000289330
ENSG00000254609,PLA2G10BP
ENSG00000250337,PURPL
ENSG00000249747,LINC02374
ENSG00000164299,SPZ1
ENSG00000248206,ENSG00000248206
ENSG00000288802,ENSG00000288802
ENSG00000267057,LINC01905
ENSG00000229687,ENSG00000229687
ENSG00000226438,ENSG00000226438
ENSG00000250379,ENSG00000250379
ENSG00000283180,MIR6767
ENSG00000263439,MIR4753
ENSG00000293389,ENSG00000293389
ENSG00000213530,MTHFD2P5
ENSG00000201036,ENSG00000201036
ENSG00000223764,LINC02593
ENSG00000286042,LCAL1
ENSG00000285790,ENSG00000285790
ENSG00000227425,MRPS21P2
ENSG00000230478,ENSG00000230478
ENSG00000261054,SYNM-AS2
ENSG00000156140,ADAMTS3
ENSG00000261599,HERC2P8
ENSG00000223455,ENSG00000223455
ENSG00000064218,DMRT3
ENSG00000273125,LINC01990
ENSG00000223575,RBMX2P3
ENSG00000125385,RPL32P21
ENSG00000199787,SNORA80C
ENSG00000101463,SYNDIG1
ENSG00000159197,KCNE2
ENSG00000255512,LINC02684
ENSG00000287452,ENSG00000287452
ENSG00000259964,THSD4-AS1
ENSG00000239992,TRBVA
ENSG00000289517,ENSG00000289517
ENSG00000266357,LINC02074
ENSG00000234177,LINC01114
ENSG00000242828,ENSG00000242828
ENSG00000234485,OR7E46P
ENSG00000287022,ENSG00000287022
ENSG00000230618,H3P12
ENSG00000226792,C13orf42
ENSG00000255480,ENSG00000255480
ENSG00000254673,ENSG00000254673
ENSG00000289931,ENSG00000289931
ENSG00000239148,U8
ENSG00000105143,SLC1A6
ENSG00000165478,HEPACAM
ENSG00000237824,RPL23AP33
ENSG00000180229,HERC2P3
ENSG00000289226,ENSG00000289226
ENSG00000250098,ENSG00000250098
ENSG00000249647,LINC02900
ENSG00000223584,TVP23CP1
ENSG00000224853,LINC00393
ENSG00000224752,VN1R21P
ENSG00000197437,OR13G1
ENSG00000207575,MIR649
ENSG00000228938,SNRPD2P1
ENSG00000243780,RPL21P114
ENSG00000267449,ENSG00000267449
ENSG00000284616,ENSG00000284616
ENSG00000242049,DNAJB8-AS1
ENSG00000253872,ENSG00000253872
ENSG00000250914,ENSG00000250914
ENSG00000287579,ENSG00000287579
ENSG00000237388,OR4A47
ENSG00000188668,OR7E90P
ENSG00000112115,IL17A
ENSG00000279847,LINC02906
ENSG00000276083,MIR7976
ENSG00000240476,LINC00973
ENSG00000227401,RPL37P1
ENSG00000238419,RNU7-186P
ENSG00000271018,ENSG00000271018
ENSG00000265092,MIR4484
ENSG00000235640,ELOAP1
ENSG00000261363,ENSG00000261363
ENSG00000156219,ART3
ENSG00000289020,ENSG00000289020
ENSG00000254213,PRXL2AP2
ENSG00000271220,ENSG00000271220
ENSG00000225018,ENSG00000225018
ENSG00000240665,LSP1P2
ENSG00000271180,COX5AP1
ENSG00000237226,RPS3AP39
ENSG00000240631,RPL30P12
ENSG00000289925,ENSG00000289925
ENSG00000042813,ZPBP
ENSG00000204194,RPL12P1
ENSG00000271841,RNU7-10P
ENSG00000138109,CYP2C9
ENSG00000260733,ENSG00000260733
ENSG00000150750,POU2AF2
ENSG00000261135,ENSG00000261135
ENSG00000225742,LINC02036
ENSG00000265933,LINC00668
ENSG00000264480,MIR4714
ENSG00000226953,NCKAP5-AS2
ENSG00000207229,Y_RNA
ENSG00000266217,CTSLP2
ENSG00000280323,ENSG00000280323
ENSG00000232360,ENSG00000232360
ENSG00000196844,PATE2
ENSG00000232872,CTAGE3P
ENSG00000253696,KBTBD11-OT1
ENSG00000201662,RNU6-60P
ENSG00000274099,ABCB10P1
ENSG00000151617,EDNRA
ENSG00000273274,ZBTB8B
ENSG00000258232,ENSG00000258232
ENSG00000202517,ENSG00000202517
ENSG00000265855,MIR4514
ENSG00000244692,RN7SL724P
ENSG00000259393,ENSG00000259393
ENSG00000201048,Y_RNA
ENSG00000225755,TRNT1P1
ENSG00000287314,ENSG00000287314
ENSG00000224668,IPO8P1
ENSG00000225531,ENSG00000225531
ENSG00000229897,SEPTIN7P7
ENSG00000236032,OR5H14
ENSG00000184423,RPL23AP38
ENSG00000230023,LINC02800
ENSG00000259413,ENSG00000259413
ENSG00000261014,LINC02165
ENSG00000147571,CRH
ENSG00000223731,SUPT20HL1
ENSG00000087494,PTHLH
ENSG00000275636,ENSG00000275636
ENSG00000198759,EGFL6
ENSG00000250062,MAPK10-AS1
ENSG00000241179,ENSG00000241179
ENSG00000293148,ENSG00000293148
ENSG00000215373,FAM90A5
ENSG00000254582,PSMA2P1
ENSG00000236501,ENSG00000236501
ENSG00000242034,ENSG00000242034
ENSG00000227431,CSE1L-DT
ENSG00000235349,ENSG00000235349
ENSG00000231018,EIF4A1P3
ENSG00000283422,LINC02452
ENSG00000257500,ENSG00000257500
ENSG00000242241,RN7SL306P
ENSG00000196166,LINC03042
ENSG00000259724,LINC01581
ENSG00000201176,RNU6-853P
ENSG00000285654,ENSG00000285654
ENSG00000188425,NANOS2
ENSG00000258841,EEF1A1P2
ENSG00000229173,SRMP3
ENSG00000223393,ENSG00000223393
ENSG00000232743,ELF2P3
ENSG00000225064,LINC01802
ENSG00000286409,ENSG00000286409
ENSG00000230609,COX7CP4
ENSG00000264292,MIR2467
ENSG00000237290,LINC01343
ENSG00000231212,ENSG00000231212
ENSG00000100170,SLC5A1
ENSG00000262514,ENSG00000262514
ENSG00000124900,TRIM51
ENSG00000275674,ENSG00000275674
ENSG00000115963,RND3
ENSG00000275297,ENSG00000275297
ENSG00000241582,RPL23AP8
ENSG00000260430,ENSG00000260430
ENSG00000248878,ENSG00000248878
ENSG00000150676,CCDC83
ENSG00000219776,RPL21P67
ENSG00000259392,ENSG00000259392
ENSG00000234019,ENSG00000234019
ENSG00000203436,Metazoa_SRP
ENSG00000261541,ENSG00000261541
ENSG00000279128,ENSG00000279128
ENSG00000229031,MTCO1P25
ENSG00000188712,OR13D3P
ENSG00000201440,RNA5SP515
ENSG00000197106,SLC6A17
ENSG00000227744,LINC01940
ENSG00000256441,DNAJB6P5
ENSG00000287945,ENSG00000287945
ENSG00000230507,RPL7AP8
ENSG00000134249,ADAM30
ENSG00000237524,TEX51
ENSG00000217236,SP9
ENSG00000275320,ENSG00000275320
ENSG00000226888,RPLP1P10
ENSG00000202512,RN7SKP230
ENSG00000251724,RNU7-175P
ENSG00000263655,ENSG00000263655
ENSG00000223169,RNA5SP209
ENSG00000227555,MIR4290HG
ENSG00000155890,TRIM42
ENSG00000270294,XIAPP1
ENSG00000293431,MBL1P
ENSG00000263427,ENSG00000263427
ENSG00000255084,ENSG00000255084
ENSG00000269419,ENSG00000269419
ENSG00000231765,PPP1R11P2
ENSG00000291041,ENSG00000291041
ENSG00000232282,MTND1P32
ENSG00000224464,PGAM1P6
ENSG00000287600,ENSG00000287600
ENSG00000236045,ENSG00000236045
ENSG00000135625,EGR4
ENSG00000181609,OR52D1
ENSG00000250048,LINC00603
ENSG00000178556,CKS1BP6
ENSG00000213592,PPIAP42
ENSG00000077080,ACTL6B
ENSG00000218698,ST13P16
ENSG00000207943,MIR634
ENSG00000287594,ENSG00000287594
ENSG00000227805,RPL21P90
ENSG00000215198,ENSG00000215198
ENSG00000288898,ENSG00000288898
ENSG00000260010,KRBOX5P1
ENSG00000170748,RBMXL2
ENSG00000291264,ENSG00000291264
ENSG00000258717,ENSG00000258717
ENSG00000231328,TPT1P7
ENSG00000285520,ENSG00000285520
ENSG00000284842,FAM91A2P
ENSG00000214330,ABCD1P5
ENSG00000277453,ENSG00000277453
ENSG00000287506,ENSG00000287506
ENSG00000286073,ENSG00000286073
ENSG00000287199,ENSG00000287199
ENSG00000207983,MIR613
ENSG00000164334,FAM170A
ENSG00000255161,SPICP1
ENSG00000240704,KLF7P1
ENSG00000230988,RPL23AP11
ENSG00000274198,ENSG00000274198
ENSG00000255533,ENSG00000255533
ENSG00000289826,ENSG00000289826
ENSG00000255951,IFT57P1
ENSG00000128422,KRT17
ENSG00000198798,MAGEB3
ENSG00000253199,LINC02153
ENSG00000164893,SLC7A13
ENSG00000271307,ENSG00000271307
ENSG00000255343,ENSG00000255343
ENSG00000236504,ENSG00000236504
ENSG00000201931,RNA5SP172
ENSG00000282907,ENSG00000282907
ENSG00000205439,KRTAP12-3
ENSG00000241739,RPL21P56
ENSG00000253775,ENSG00000253775
ENSG00000251691,ENSG00000251691
ENSG00000227790,SPECC1P1
ENSG00000226913,BSN-DT
ENSG00000246394,ZNF84-DT
ENSG00000214369,CYB5AP2
ENSG00000263745,ENSG00000263745
ENSG00000226838,ENSG00000226838
ENSG00000263999,RN7SL42P
ENSG00000257336,PRELID2P1
ENSG00000275978,Metazoa_SRP
ENSG00000230370,RPL23AP52
ENSG00000279085,ENSG00000279085
ENSG00000283283,ENSG00000283283
ENSG00000289192,ENSG00000289192
ENSG00000244314,RN7SL36P
ENSG00000214176,PLEKHM1P1
ENSG00000174990,CA5A
ENSG00000273876,ENSG00000273876
ENSG00000229221,HNRNPA1P66
ENSG00000111704,NANOG
ENSG00000069011,PITX1
ENSG00000285446,ENSG00000285446
ENSG00000279036,ENSG00000279036
ENSG00000257951,ENSG00000257951
ENSG00000269373,ENSG00000269373
ENSG00000270243,ENSG00000270243
ENSG00000272387,ENSG00000272387
ENSG00000172782,FADS6
ENSG00000229063,TRBV23OR9-2
ENSG00000225942,LINC01875
ENSG00000255794,RMST
ENSG00000210841,RNU6ATAC26P
ENSG00000289891,ENSG00000289891
ENSG00000284689,OR7E84P
ENSG00000252496,RNA5SP33
ENSG00000255097,ENSG00000255097
ENSG00000177291,GJD4
ENSG00000286743,ENSG00000286743
ENSG00000201737,RNU1-133P
ENSG00000228980,LINC01205
ENSG00000230952,LINC03037
ENSG00000252887,RNU6-430P
ENSG00000286241,ENSG00000286241
ENSG00000279781,ENSG00000279781
ENSG00000256757,ENSG00000256757
ENSG00000235876,FEM1AP4
ENSG00000196859,KRT39
ENSG00000285035,ENSG00000285035
ENSG00000201498,Y_RNA
ENSG00000287706,ENSG00000287706
ENSG00000262815,ENSG00000262815
ENSG00000170498,KISS1
ENSG00000250071,ARPC1AP3
ENSG00000238886,SNORD121A
ENSG00000230991,ENSG00000230991
ENSG00000225901,MTND2P9
ENSG00000241532,AGGF1P3
ENSG00000158553,POM121L2
ENSG00000232624,LINC01517
ENSG00000237213,RPL23AP22
ENSG00000106013,ANKRD7
ENSG00000214487,OR7E148P
ENSG00000270980,ENSG00000270980
ENSG00000293576,ENSG00000293576
ENSG00000147573,TRIM55
ENSG00000258858,ENSG00000258858
ENSG00000287481,ENSG00000287481
ENSG00000260466,ENSG00000260466
ENSG00000262974,ENSG00000262974
ENSG00000231965,RPL17P29
ENSG00000163825,RTP3
ENSG00000078549,ADCYAP1R1
ENSG00000170983,LINC00208
ENSG00000213332,SLC25A5P6
ENSG00000136883,KIF12
ENSG00000293342,ENSG00000293342
ENSG00000223906,ENSG00000223906
ENSG00000186244,ENSG00000186244
ENSG00000201184,RNU4-68P
ENSG00000211832,TRAJ59
ENSG00000173966,COMMD5P1
ENSG00000235729,ENSG00000235729
ENSG00000259094,ENSG00000259094
ENSG00000206786,RNU6-701P
ENSG00000245958,SEPTIN7P14
ENSG00000244329,UBA52P9
ENSG00000225710,PDE4DIPP8
ENSG00000261312,ENSG00000261312
ENSG00000236073,ENSG00000236073
ENSG00000213630,BOLA3P3
ENSG00000270521,ENSG00000270521
ENSG00000225251,RPL5P25
ENSG00000260410,ENSG00000260410
ENSG00000200175,RNU6-1309P
ENSG00000287581,ENSG00000287581
ENSG00000254215,IGHVIII-11-1
ENSG00000100739,BDKRB1
ENSG00000146147,MLIP
ENSG00000203799,CCDC162P
ENSG00000250038,ENSG00000250038
ENSG00000228823,PDE4DIPP10
ENSG00000243905,RN7SL679P
ENSG00000235422,KATNBL1P3
ENSG00000233343,ATP6V1G1P4
ENSG00000200252,Y_RNA
ENSG00000183395,PMCH
ENSG00000243160,RPL7AP32
ENSG00000269482,ENSG00000269482
ENSG00000199788,RNY3P2
ENSG00000286442,ENSG00000286442
ENSG00000253916,MTCO1P49
ENSG00000186335,SLC36A2
ENSG00000279526,ENSG00000279526
ENSG00000237760,ENSG00000237760
ENSG00000263105,ENSG00000263105
ENSG00000255136,TPBGL-AS1
ENSG00000183378,OVCH2
ENSG00000264603,MIR3159
ENSG00000125571,IL37
ENSG00000235934,ENSG00000235934
ENSG00000263477,ENSG00000263477
ENSG00000116833,NR5A2
ENSG00000240100,RPL36P15
ENSG00000293171,ENSG00000293171
ENSG00000222352,RN7SKP221
ENSG00000231228,ARPP19P1
ENSG00000173867,ENSG00000173867
ENSG00000228812,LAMA5-AS1
ENSG00000257859,CASC18
ENSG00000227747,ENSG00000227747
ENSG00000257271,KIRREL3-AS1
ENSG00000226238,ENSG00000226238
ENSG00000205653,ENSG00000205653
ENSG00000234371,RPSAP31
ENSG00000225922,RPL21P92
ENSG00000226045,ENSG00000226045
ENSG00000196944,OR2T4
ENSG00000250268,ALG1L14P
ENSG00000167941,SOST
ENSG00000287227,ENSG00000287227
ENSG00000254042,SLIT3-AS2
ENSG00000230342,FANCD2P2
ENSG00000267644,ENSG00000267644
ENSG00000241838,ENSG00000241838
ENSG00000117069,ST6GALNAC5
ENSG00000283458,ENSG00000283458
ENSG00000279786,ENSG00000279786
ENSG00000213272,RPL7AP9
ENSG00000270377,SMIM11P2
ENSG00000200974,RNU4-87P
ENSG00000293406,ENSG00000293406
ENSG00000291128,APOC1P1
ENSG00000276688,ENSG00000276688
ENSG00000288589,ENSG00000288589
ENSG00000268267,SIGLEC29P
ENSG00000268053,ENSG00000268053
ENSG00000273514,FOXD4L6
ENSG00000259738,ZNF444P1
ENSG00000287774,ENSG00000287774
ENSG00000277474,MIR6894
ENSG00000265813,RN7SL300P
ENSG00000283907,ENSG00000283907
ENSG00000268297,CLEC4GP1
ENSG00000282840,MSL3-DT
ENSG00000224040,HMGN1P4
ENSG00000286013,ENSG00000286013
ENSG00000221464,MIR1271
ENSG00000254111,ENSG00000254111
ENSG00000266858,RPSAP67
ENSG00000242565,RN7SL372P
ENSG00000136535,TBR1
ENSG00000256134,EGLN3P1
ENSG00000259866,ENSG00000259866
ENSG00000275830,LINC03082
ENSG00000256482,ENSG00000256482
ENSG00000181562,EDDM3A
ENSG00000258628,RHPN2P1
ENSG00000150275,PCDH15
ENSG00000244004,RPS3AP19
ENSG00000287069,ENSG00000287069
ENSG00000243349,ENSG00000243349
ENSG00000244540,RPL35AP29
ENSG00000224784,S100A15A
ENSG00000235069,ENSG00000235069
ENSG00000197360,ZNF98
ENSG00000265093,RN7SL246P
ENSG00000212526,RNU6-466P
ENSG00000269583,ENSG00000269583
ENSG00000224142,AMMECR1-IT1
ENSG00000204849,SPATA31A1
ENSG00000233833,ETF1P3
ENSG00000227474,RPL6P24
ENSG00000168634,WFDC13
ENSG00000222667,RNU6-394P
ENSG00000275348,ENSG00000275348
ENSG00000239626,RPSAP41
ENSG00000230194,ENSG00000230194
ENSG00000255181,CCDC166
ENSG00000154162,CDH12
ENSG00000273590,ENSG00000273590
ENSG00000250451,HOXC-AS1
ENSG00000255118,ENSG00000255118
ENSG00000289146,ENSG00000289146
ENSG00000225249,LINC00378
ENSG00000264566,MIR23C
ENSG00000207144,RNU6-1297P
ENSG00000240995,ENSG00000240995
ENSG00000233595,MTND2P29
ENSG00000231100,ENSG00000231100
ENSG00000272028,RNU6-87P
ENSG00000236555,ENSG00000236555
ENSG00000235808,MYL6P2
ENSG00000218336,TENM3
ENSG00000181626,ANKRD62
ENSG00000236653,LINC01923
ENSG00000176020,AMIGO3
ENSG00000264250,RN7SL835P
ENSG00000279459,ENSG00000279459
ENSG00000237338,FTCD-AS1
ENSG00000284615,ENSG00000284615
ENSG00000262619,LINC00621
ENSG00000205897,OR7E136P
ENSG00000276457,FKBP4P8
ENSG00000275547,ENSG00000275547
ENSG00000254988,ENSG00000254988
ENSG00000251821,RNU6-583P
ENSG00000201255,RNU6-990P
ENSG00000233839,ENSG00000233839
ENSG00000250657,ENSG00000250657
ENSG00000237130,MRPS6P2
ENSG00000104067,TJP1
ENSG00000282306,ENSG00000282306
ENSG00000254818,ENSG00000254818
ENSG00000225949,ENSG00000225949
ENSG00000236709,DAPK1-IT1
ENSG00000273549,Metazoa_SRP
ENSG00000285584,ENSG00000285584
ENSG00000228973,ENSG00000228973
ENSG00000266692,ENSG00000266692
ENSG00000291119,DPY19L2P4
ENSG00000280368,ENSG00000280368
ENSG00000263159,ENSG00000263159
ENSG00000207189,Y_RNA
ENSG00000285636,ENSG00000285636
ENSG00000287041,ENSG00000287041
ENSG00000234235,BOK-AS1
ENSG00000279814,ENSG00000279814
ENSG00000256037,MRPL40P1
ENSG00000137707,BTG4
ENSG00000262833,ENSG00000262833
ENSG00000111245,MYL2
ENSG00000196900,SPMIP10
ENSG00000134216,CHIA
ENSG00000179002,TAS1R2
ENSG00000196600,SLC22A25
ENSG00000287402,ENSG00000287402
ENSG00000148357,HMCN2
ENSG00000261617,LINC02177
ENSG00000279885,ENSG00000279885
ENSG00000260224,UBL5P4
ENSG00000213180,RPL36AP48
ENSG00000242042,LINC01743
ENSG00000104941,RSPH6A
ENSG00000213270,RPL6P25
ENSG00000249125,ENSG00000249125
ENSG00000070748,CHAT
ENSG00000237514,PTP4A1P7
ENSG00000220522,ENSG00000220522
ENSG00000169551,CT55
ENSG00000271227,SREK1IP1P2
ENSG00000201501,Y_RNA
ENSG00000266976,ENSG00000266976
ENSG00000271986,RN7SL827P
ENSG00000227237,ZNF692-DT
ENSG00000249238,BCL9P1
ENSG00000277618,ENSG00000277618
ENSG00000078579,FGF20
ENSG00000254326,IGHV7-27
ENSG00000255450,EEF1A1P47
ENSG00000221836,OR2A5
ENSG00000236334,PPIAL4G
ENSG00000233456,LINC01077
ENSG00000243968,RN7SL402P
ENSG00000252082,RNU6-547P
ENSG00000257730,LSM6P2
ENSG00000258203,ENSG00000258203
ENSG00000205334,LINC01460
ENSG00000175946,KLHL38
ENSG00000279960,ENSG00000279960
ENSG00000234881,PIGFP2
